=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 51.3 BPM
Valid interval: 441-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 87 mmHg
Confidence: 0.133
95% CI: [83 - 91] mmHg
Agreement: 645/144 detectors

MAP: 96 mmHg
Est. Diastolic: 101 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W30_T1.6_D15                    88          0.660        | 71    88          9.8         
BL_W30_T1.6_D12                    88          0.660        | 72    88          9.8         
BL_W140_T2.0_D18                   88          0.464        | 59    88          9.6         
BL_W130_T2.0_D12                   88          0.464        | 83    88          9.8         
BL_W140_T2.0_D12                   88          0.464        | 84    88          9.8         
BL_W130_T2.0_D18                   88          0.464        | 41    88          9.6         
BL_W120_T2.0_D18                   88          0.464        | 44    88          9.6         
BL_W120_T2.0_D12                   88          0.464        | 69    88          9.8         
BL_W60_T1.8_D5                     88          0.464        | 75    88          9.8         
BL_W100_T1.8_D16                   88          0.464        | 51    88          9.6         
BL_W100_T1.8_D12                   88          0.464        | 79    88          9.8         
BL_W100_T1.8_D10                   88          0.464        | 80    88          9.8         
BL_W100_T1.8_D5                    88          0.464        | 81    88          9.8         
BL_W90_T1.9_D16                    88          0.464        | 42    88          9.6         
BL_W90_T1.9_D12                    88          0.464        | 94    88          10.1        
BL_W90_T1.9_D10                    88          0.464        | 96    88          10.1        
BL_W90_T1.9_D5                     88          0.464        | 97    88          10.1        
BL_W90_T1.8_D16                    88          0.464        | 62    88          9.6         
BL_W90_T1.8_D12                    88          0.464        | 65    88          9.8         
BL_W90_T1.8_D10                    88          0.464        | 86    88          9.8         
BL_W90_T1.8_D5                     88          0.464        | 85    88          9.8         
BL_W150_T2.0_D12                   88          0.464        | 82    88          9.8         
BL_W60_T1.8_D10                    88          0.464        | 74    88          9.8         
BL_W60_T1.8_D12                    88          0.464        | 73    88          9.8         
BL_W60_T1.8_D16                    88          0.464        | 64    88          9.8         
BL_W70_T1.8_D16                    86          0.400        | 98    86          11.9        
BL_W40_T1.6_D15                    86          0.400        | 111   86          12.2        
BL_W40_T1.6_D12                    86          0.400        | 110   86          12.2        
BL_W70_T1.8_D12                    86          0.400        | 99    86          11.9        
BL_W70_T1.8_D10                    86          0.400        | 100   86          11.9        
BL_W70_T1.8_D5                     86          0.400        | 101   86          11.9        
BL_W150_T2.8_D18                   88          0.340        | 54    88          9.6         
BL_W100_T2.0_D5                    88          0.340        | 88    88          10.1        
BL_W50_T1.8_D15                    88          0.340        | 63    88          9.8         
BL_W50_T1.8_D12                    88          0.340        | 66    88          9.8         
BL_W50_T1.6_D15                    88          0.340        | 67    88          9.8         
BL_W50_T1.6_D12                    88          0.340        | 70    88          9.8         
BL_W110_T2.0_D18                   88          0.340        | 45    88          9.6         
BL_W150_T3.3_D18                   88          0.340        | 55    88          9.6         
BL_W110_T2.0_D12                   88          0.340        | 68    88          9.8         
BL_W150_T2.4_D18                   88          0.340        | 53    88          9.6         
BL_W100_T1.9_D5                    88          0.340        | 78    88          9.8         
