=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 69.1 BPM
Valid interval: 450-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 99 mmHg
Confidence: 0.116
95% CI: [97 - 101] mmHg
Agreement: 8713/2000 detectors

MAP: 100 mmHg
Est. Diastolic: 100 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W10_T1.8_D2                     83          0.740        | 1508  83          25.1        
BL_W10_T1.2_D2                     111         0.740        | 1422  111         3.4         
BL_W10_T1.6_D6                     83          0.740        | 1499  83          25.1        
BL_W10_T1.6_D8                     83          0.740        | 1500  83          25.1        
BL_W10_T1.6_D10                    83          0.740        | 1501  83          25.1        
BL_W10_T1.6_D15                    83          0.740        | 1502  83          25.1        
BL_W10_T1.6_D20                    83          0.740        | 1503  83          25.1        
BL_W10_T1.6_D25                    83          0.740        | 1504  83          25.1        
BL_W10_T1.6_D30                    83          0.740        | 1505  83          25.1        
BL_W10_T1.6_D40                    83          0.740        | 1489  83          24.8        
BL_W10_T1.4_D40                    83          0.740        | 1476  83          24.8        
BL_W10_T1.8_D40                    83          0.740        | 1477  83          24.8        
BL_W10_T1.8_D6                     83          0.740        | 1506  83          25.1        
BL_W10_T1.8_D8                     83          0.740        | 1495  83          25.1        
BL_W10_T1.8_D10                    83          0.740        | 1496  83          25.1        
BL_W10_T1.8_D15                    83          0.740        | 1491  83          25.1        
BL_W10_T1.8_D20                    83          0.740        | 1492  83          25.1        
BL_W10_T1.8_D25                    83          0.740        | 1493  83          25.1        
BL_W10_T1.8_D30                    83          0.740        | 1494  83          25.1        
BL_W10_T1.4_D2                     111         0.740        | 1419  111         3.4         
BL_W10_T1.2_D4                     111         0.740        | 1255  111         2.8         
BL_W10_T1.2_D6                     111         0.740        | 1272  111         2.8         
BL_W10_T1.2_D8                     83          0.740        | 1488  83          24.8        
BL_W10_T1.2_D10                    83          0.740        | 1487  83          24.8        
BL_W10_T1.2_D15                    83          0.740        | 1486  83          24.8        
BL_W10_T1.2_D20                    83          0.740        | 1485  83          24.8        
BL_W10_T1.2_D25                    83          0.740        | 1484  83          24.8        
BL_W10_T1.2_D30                    83          0.740        | 1483  83          24.8        
BL_W10_T1.2_D40                    83          0.740        | 1482  83          24.8        
BL_W10_T1.4_D4                     111         0.740        | 1261  111         2.8         
BL_W10_T1.4_D6                     111         0.740        | 1260  111         2.8         
BL_W10_T1.4_D8                     83          0.740        | 1481  83          24.8        
BL_W10_T1.4_D10                    83          0.740        | 1480  83          24.8        
BL_W10_T1.4_D15                    83          0.740        | 1479  83          24.8        
BL_W10_T1.4_D20                    83          0.740        | 1478  83          24.8        
BL_W10_T1.4_D25                    83          0.740        | 1490  83          24.8        
BL_W10_T1.4_D30                    83          0.740        | 1474  83          24.8        
BL_W10_T1.6_D2                     83          0.660        | 1497  83          25.1        
BL_W10_T1.8_D4                     83          0.580        | 1507  83          25.1        
BL_W10_T1.6_D4                     83          0.580        | 1498  83          25.1        
BL_W100_T1.2_D10                   76          0.420        | 1571  76          32.2        
BL_W90_T1.2_D8                     76          0.420        | 1594  76          32.2        
BL_W90_T1.2_D10                    76          0.420        | 1595  76          32.2        
BL_W90_T1.2_D15                    76          0.420        | 1596  76          32.2        
BL_W90_T1.2_D20                    76          0.420        | 1597  76          32.2        
BL_W90_T1.2_D25                    76          0.420        | 1598  76          32.2        
BL_W90_T1.2_D30                    76          0.420        | 1565  76          32.2        
BL_W90_T1.2_D40                    76          0.420        | 1554  76          32.2        
BL_W100_T1.2_D2                    76          0.420        | 1567  76          32.2        
BL_W100_T1.2_D4                    76          0.420        | 1568  76          32.2        
BL_W100_T1.2_D6                    76          0.420        | 1569  76          32.2        
BL_W100_T1.2_D8                    76          0.420        | 1570  76          32.2        
BL_W110_T1.2_D10                   76          0.420        | 1607  76          32.2        
BL_W100_T1.2_D15                   76          0.420        | 1572  76          32.2        
