=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 49.3 BPM
Valid interval: 475-1500 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 100 mmHg
Confidence: 0.047
95% CI: [98 - 103] mmHg
Agreement: 15513/1440 detectors

MAP: 96 mmHg
Est. Diastolic: 93 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W120_T1.7_D15                   119         1.200        | 529   119         1.6         
BL_W120_T1.5_D4                    119         1.200        | 516   119         1.6         
BL_W120_T1.5_D6                    119         1.200        | 517   119         1.6         
BL_W120_T1.5_D8                    119         1.200        | 518   119         1.6         
BL_W120_T1.5_D10                   119         1.200        | 519   119         1.6         
BL_W120_T1.5_D15                   119         1.200        | 507   119         1.6         
BL_W120_T1.5_D20                   119         1.200        | 521   119         1.6         
BL_W120_T1.5_D25                   119         1.200        | 374   119         1.6         
BL_W120_T1.5_D30                   119         1.200        | 523   119         1.6         
BL_W120_T1.7_D2                    119         1.200        | 524   119         1.6         
BL_W120_T1.7_D4                    119         1.200        | 525   119         1.6         
BL_W120_T1.7_D6                    119         1.200        | 526   119         1.6         
BL_W120_T1.7_D8                    119         1.200        | 527   119         1.6         
BL_W120_T1.7_D10                   119         1.200        | 528   119         1.6         
BL_W120_T1.5_D2                    119         1.200        | 515   119         1.6         
BL_W120_T1.7_D20                   119         1.200        | 530   119         1.6         
BL_W120_T1.7_D25                   119         1.200        | 531   119         1.6         
BL_W120_T1.7_D30                   119         1.200        | 494   119         1.6         
BL_W130_T1.2_D2                    125         1.200        | 1046  125         8.4         
BL_W130_T1.2_D4                    125         1.200        | 1047  125         8.4         
BL_W130_T1.2_D6                    125         1.200        | 1048  125         8.4         
BL_W130_T1.2_D8                    125         1.200        | 1049  125         8.4         
BL_W130_T1.2_D10                   125         1.200        | 1050  125         8.4         
BL_W130_T1.2_D15                   125         1.200        | 1051  125         8.4         
BL_W130_T1.2_D20                   125         1.200        | 1059  125         8.4         
BL_W130_T1.2_D25                   125         1.200        | 1030  125         8.4         
BL_W130_T1.2_D30                   125         1.200        | 1044  125         8.4         
BL_W110_T1.7_D15                   125         1.200        | 1041  125         8.4         
BL_W110_T1.5_D4                    125         1.200        | 1064  125         8.4         
BL_W110_T1.5_D6                    125         1.200        | 1065  125         8.4         
BL_W110_T1.5_D8                    125         1.200        | 1066  125         8.4         
BL_W110_T1.5_D10                   125         1.200        | 1067  125         8.4         
BL_W110_T1.5_D15                   125         1.200        | 1068  125         8.4         
BL_W110_T1.5_D20                   125         1.200        | 1069  125         8.4         
BL_W110_T1.5_D25                   125         1.200        | 1070  125         8.4         
BL_W110_T1.5_D30                   126         1.200        | 1191  126         8.9         
BL_W110_T1.7_D2                    125         1.200        | 1071  125         8.4         
BL_W110_T1.7_D4                    125         1.200        | 1080  125         8.4         
BL_W110_T1.7_D6                    125         1.200        | 1081  125         8.4         
BL_W110_T1.7_D8                    125         1.200        | 1039  125         8.4         
BL_W110_T1.7_D10                   125         1.200        | 1040  125         8.4         
BL_W130_T1.5_D2                    119         1.200        | 578   119         1.6         
BL_W110_T1.7_D20                   125         1.200        | 1042  125         8.4         
BL_W110_T1.7_D25                   125         1.200        | 1043  125         8.4         
BL_W110_T1.7_D30                   126         1.200        | 1190  126         8.9         
BL_W120_T1.2_D2                    125         1.200        | 1007  125         8.4         
BL_W120_T1.2_D4                    125         1.200        | 1006  125         8.4         
BL_W120_T1.2_D6                    125         1.200        | 1005  125         8.4         
BL_W120_T1.2_D8                    125         1.200        | 1004  125         8.4         
BL_W120_T1.2_D10                   125         1.200        | 1003  125         8.4         
