=== Blood Pressure Measurement Report - Run #1 ===

Baseline HR: 76.1 BPM
Valid interval: 415-1416 ms

*** ENSEMBLE RESULT ***
Ensemble Systolic: 99 mmHg
Confidence: 0.099
95% CI: [96 - 101] mmHg
Agreement: 2196/420 detectors

MAP: 84 mmHg
Est. Diastolic: 76 mmHg
Oscillometric MAP Systolic: -1 mmHg
Oscillometric MAP Diastolic: -1 mmHg

--- DETECTOR PERFORMANCE SUMMARY ---

Detector                           Best        Conf         | Rank  Best        Error       
-----------------------------------------------------------------------------------------------
BL_W5_T1.2_D20                     99          1.200        | 91    99          2.2         
BL_W5_T1.2_D15                     99          1.200        | 359   99          2.4         
BL_W5_T1.5_D28                     97          1.200        | 4     97          0.4         
BL_W5_T1.5_D24                     97          1.200        | 2     97          0.0         
BL_W5_T1.5_D20                     99          1.200        | 163   99          2.2         
BL_W5_T1.2_D28                     97          1.200        | 3     97          0.4         
BL_W5_T1.2_D24                     97          1.200        | 1     97          0.0         
BL_W5_T1.5_D15                     99          1.200        | 295   99          2.4         
BL_W5_T1.2_D32                     94          1.140        | 371   94          3.3         
BL_W5_T1.5_D32                     94          1.140        | 370   94          3.3         
BL_W5_T1.7_D28                     83          0.740        | 381   83          14.1        
BL_W5_T1.7_D32                     83          0.740        | 380   83          14.1        
BL_W5_T1.7_D24                     81          0.660        | 382   81          15.7        
BL_W5_T1.7_D20                     81          0.660        | 383   81          15.7        
BL_W5_T1.7_D15                     81          0.660        | 384   81          15.7        
BL_W150_T1.2_D24                   99          0.500        | 255   99          2.4         
BL_W120_T1.2_D15                   99          0.500        | 201   99          2.4         
BL_W150_T1.2_D20                   99          0.500        | 252   99          2.4         
BL_W150_T1.2_D15                   99          0.500        | 251   99          2.4         
BL_W140_T1.2_D28                   99          0.500        | 77    99          2.2         
BL_W140_T1.2_D24                   99          0.500        | 208   99          2.4         
BL_W140_T1.2_D20                   99          0.500        | 206   99          2.4         
BL_W140_T1.2_D15                   99          0.500        | 205   99          2.4         
BL_W130_T1.2_D24                   99          0.500        | 332   99          2.4         
BL_W130_T1.2_D20                   99          0.500        | 319   99          2.4         
BL_W130_T1.2_D15                   99          0.500        | 330   99          2.4         
BL_W120_T1.2_D28                   99          0.500        | 106   99          2.2         
BL_W120_T1.2_D24                   99          0.500        | 361   99          2.4         
BL_W120_T1.2_D20                   99          0.500        | 360   99          2.4         
BL_W150_T1.2_D28                   99          0.500        | 97    99          2.2         
BL_W160_T1.2_D15                   99          0.500        | 237   99          2.4         
BL_W160_T1.2_D20                   99          0.500        | 238   99          2.4         
BL_W160_T1.2_D24                   99          0.500        | 239   99          2.4         
BL_W160_T1.2_D28                   99          0.500        | 40    99          2.2         
BL_W170_T1.2_D15                   99          0.500        | 222   99          2.4         
BL_W170_T1.2_D20                   99          0.500        | 233   99          2.4         
BL_W170_T1.2_D24                   99          0.500        | 266   99          2.4         
BL_W180_T1.2_D15                   99          0.500        | 194   99          2.4         
BL_W180_T1.2_D20                   99          0.500        | 192   99          2.4         
BL_W180_T1.2_D24                   99          0.500        | 195   99          2.4         
BL_W180_T1.2_D28                   99          0.500        | 140   99          2.2         
BL_W180_T1.5_D15                   99          0.500        | 211   99          2.4         
BL_W180_T1.5_D20                   99          0.500        | 220   99          2.4         
BL_W180_T1.5_D24                   99          0.500        | 219   99          2.4         
BL_W20_T1.7_D15                    149         0.500        | 415   149         52.2        
BL_W20_T1.2_D15                    149         0.500        | 420   149         52.2        
BL_W20_T1.5_D15                    149         0.500        | 419   149         52.2        
BL_W140_T1.7_D24                   99          0.420        | 218   99          2.4         
BL_W110_T1.2_D15                   99          0.420        | 354   99          2.4         
BL_W140_T1.5_D15                   99          0.420        | 200   99          2.4         
BL_W160_T1.5_D15                   99          0.420        | 242   99          2.4         
BL_W160_T1.5_D20                   99          0.420        | 243   99          2.4         
BL_W110_T1.2_D20                   99          0.420        | 353   99          2.4         
BL_W110_T1.2_D24                   99          0.420        | 26    99          2.2         
BL_W160_T1.5_D24                   99          0.420        | 244   99          2.4         
BL_W170_T1.5_D15                   99          0.420        | 263   99          2.4         
BL_W170_T1.5_D20                   99          0.420        | 262   99          2.4         
BL_W170_T1.5_D24                   99          0.420        | 261   99          2.4         
BL_W130_T1.5_D24                   99          0.420        | 335   99          2.4         
BL_W130_T1.5_D20                   99          0.420        | 334   99          2.4         
BL_W120_T1.5_D15                   99          0.420        | 343   99          2.4         
BL_W140_T1.5_D20                   99          0.420        | 212   99          2.4         
BL_W170_T2.0_D24                   99          0.420        | 253   99          2.4         
