Time,Pressure,PPGSignal,rawPPGSignal,BaselineBeat,Osc_Amp,Osc_SBP,MAP,Osc_DBP,Est_DBP,EnsembleSystolic,BL_W25_T2.0_D10,BL_W25_T2.2_D10,BL_W25_T2.4_D10,BL_W25_T2.6_D10,BL_W25_T3.0_D10,BL_W30_T2.0_D10,BL_W30_T2.2_D10,BL_W30_T2.4_D10,BL_W30_T2.6_D10,BL_W30_T3.0_D10,BL_W35_T2.0_D10,BL_W35_T2.2_D10,BL_W35_T2.4_D10,BL_W35_T2.6_D10,BL_W35_T3.0_D10,BL_W40_T2.0_D10,BL_W40_T2.2_D10,BL_W40_T2.4_D10,BL_W40_T2.6_D10,BL_W40_T3.0_D10
14828,-0.37,264,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14863,-0.20,1071,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14899,-0.21,2079,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14935,-0.21,2809,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14971,-0.17,3141,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15007,-0.12,3139,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15043,-0.11,2923,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15079,-0.15,2604,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15115,-0.09,2260,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15151,-0.15,1934,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15187,-0.14,1643,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15223,-0.12,1388,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15259,-0.20,1163,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,-0.15,962,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15331,-0.22,778,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15367,-0.21,609,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15403,-0.20,451,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15439,-0.25,304,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15475,-0.21,168,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15511,-0.17,41,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15547,-0.17,-73,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15583,-0.22,-179,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15619,-0.22,-276,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15655,-0.16,-363,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15691,-0.17,-441,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15727,-0.22,-511,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15763,-0.16,-573,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15799,-0.17,-627,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15835,-0.13,-675,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15871,-0.11,-716,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15907,-0.15,-750,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15943,-0.14,-779,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15979,-0.18,-803,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16015,-0.23,-821,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16051,-0.12,-835,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16087,-0.13,-845,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16123,-0.25,-850,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16159,-0.24,-852,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16195,-0.21,-850,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16231,-0.21,-846,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16267,-0.16,-838,4095,0,0.00,0,0,0,-63.05,126.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
